Fecha,Canal,Titulo,Nombre Capitulo,Descripcion,Info adicional,Horario
2025-03-03,9Go!,Care Bears: Unlock the Magic,Unlock the Magic: The Beginning,"The discovery of an ancient, lost gateway leads the Care Bears to begin an extended mission to the Silver Lining, a realm of natural wonders and comical creatures in the clouds beyond the borders of Care-A-Lot.",Children | USA | 2019 | G,9:00AM - 9:30AM
2025-03-03,9Go!,Ninjago,Nyad/The Turn of the Tide,The ninja suffer a defeat at the hands of Wojira; Nya contemplates a decision that may save her friends and her city but could spell her own doom.,Children | Denmark | 2021 | PG,9:30AM - 10:00AM
2025-03-03,9Go!,Ninjago,Farewell The Sea/The Call Of Home,The Ninja reunite to investigate vengestone smuggling and the appearance of a team of New Ninja; Nya meets a fellow water-elemental and comes up with a plan to regain her humanity.,Children | Denmark | 2022 | PG,10:00AM - 10:30AM
2025-03-03,9Go!,Pokemon Horizons: The Series,Put Your Heart Into It!,Liko and Floragato try out Terastallization in a battle against Cortondo Gym Leader Katy.,Animation | USA | 2024 | PG,10:30AM - 11:00AM
2025-03-03,9Go!,The Tom and Jerry Show,Cave Cat/The Three Little Mice/Pumpkin Punks,A prehistoric Cave Cat arrives at Rick and Ginger's house. Papa tells his fractured version of the Three Little Pigs story to the Bavarian mouse trio.,Cartoon | USA | 2020 | G,11:00AM - 11:30AM
2025-03-03,9Go!,Bakugan,Just Jump In/B.A.M. Boost,"The Misfit Clan attempts to find the location of the Bakugan brawling tournament, landing TC and Hammerhead in over their hammers...I mean, heads!",Animation | Japan | 2023 | PG,11:30AM - 12:00PM
2025-03-03,9Go!,Surfing Australia TV,,Showcases Surfing Australia's programs from junior development through to the elite athletes in surfing.,Sport | Australia | 2025 | G,12:00PM - 12:30PM
2025-03-03,9Go!,Young Sheldon,"A Tornado, a Ten-Hour Flight and a Darn Fine Ring",Sheldon and Mary head to Germany while the rest of the Cooper family braves a tornado that is heading straight for Medford.,Comedy | USA | 2022 | PG,12:30PM - 1:00PM
2025-03-03,9Go!,Young Sheldon,Half a Wiener Schnitzel and Underwear in a Tree,"News of the tornado reaches Sheldon and Mary in Germany. Also, with the Cooper house in chaos, Missy steps up.",Comedy | USA | 2023 | PG,1:00PM - 1:30PM
2025-03-03,9Go!,Young Sheldon,A Roulette Wheel and a Piano Playing Dog,Sheldon realizes he is the weakest student in his class. Meemaw is looking to expand her gambling business.,Comedy | USA | 2023 | PG,1:30PM - 2:00PM
2025-03-03,9Go!,Bewitched,Open the Door Witchcraft,Trouble brews between Samantha and Darrin over an automatic garage door opener.,Sitcom | USA | 1964 | G,2:00PM - 2:30PM
2025-03-03,9Go!,I Dream of Jeannie,One of Our Bottles is Missing,"After Mrs Bellows has Jeannie's bottle copied, she takes home the real one.",Sitcom | USA | 1966 | G,2:30PM - 3:00PM
2025-03-03,9Go!,The Golden Girls,Two Rode Together,"Sophia's friends are passing away one by one. As much as this disturbs Sophia, it disturbs Dorothy even more, who fears that her time with Sophia may be shorter than she thinks.",Sitcom | USA | 1988 | PG,3:00PM - 3:30PM
2025-03-03,9Go!,The Nanny,The Finale (1),"With the upcoming end of her pregnancy, Fran's feeling a little fat and overweight, and worries if she'll ever fit in her clothes again.",Sitcom | USA | 1998 | PG,3:30PM - 4:00PM
2025-03-03,9Go!,The Nanny,The Finale (2),"At the hospital, Fran is in her room and her mother and grandmother pay her a visit. ""Three generations of Fine women"", Sylvia says. Neither she nor Yetta thought they'd live to see Fran have babies.",Sitcom | USA | 1998 | PG,4:00PM - 4:30PM
2025-03-03,9Go!,The Addams Family,Morticia's Romance (2),"A nice, violent thunderstorm puts the children in the mood to hear the rest of the story on how their parents met and married.",Comedy | USA | 1965 | G,4:30PM - 5:00PM
2025-03-03,9Go!,Bewitched,Abner Kadabra,"When Gladys sees Samantha using witchcraft, she convinces Gladys that she is the one with the powers.",Sitcom | USA | 1964 | G,5:00PM - 5:30PM
2025-03-03,9Go!,I Dream of Jeannie,"My Master, The Civilian","After Tony accepts a job in the private sector, Tony and Jeannie check up on his future and find it very successful.",Sitcom | USA | 1966 | G,5:30PM - 6:00PM
2025-03-03,9Go!,The Golden Girls,You Gotta Have Hope,"Dorothy is chairman of the Ladies' Auxiliary hospital variety show benefit. The problem is, she can't find any talent for the talent show.",Sitcom | USA | 1988 | PG,6:00PM - 6:30PM
2025-03-03,9Go!,The Nanny,Pilot,Fran gets a job as a nanny for the Sheffields after being fired from her job at her fiance's bridal store.,Sitcom | USA | 1993 | PG,6:30PM - 7:00PM
2025-03-03,9Go!,The Nanny,Smoke Gets in Your Lies,"When Brighton gets caught smoking in school, Fran takes him to see her grandma Yetta to teach him a lesson.",Sitcom | USA | 1993 | PG,7:00PM - 7:30PM
2025-03-03,9Go!,Seinfeld,The Doorman,"The doorman in Mr Pitt's building causes trouble for Jerry, who was only trying to be nice. Meanwhile, Kramer robs George on the street for some German tourists.",Sitcom | USA | 1994 | PG,7:30PM - 8:00PM
2025-03-03,9Go!,Seinfeld,The Jimmy,"The guys play a game of basketball with ""the Jimmy"", a man who talks about himself in the third person. Jimmy sells odd shaped training shoes and George is an interested investor.",Sitcom | USA | 1994 | PG,8:00PM - 8:30PM
2025-03-03,9Go!,The Tomorrow War,,A family man is drafted to fight in a future war where the fate of humanity relies on his ability to confront the past.,Action | USA | 2021 | MA,8:30PM - 11:10PM
2025-03-03,9Go!,Seinfeld,The Doorman,"The doorman in Mr Pitt's building causes trouble for Jerry, who was only trying to be nice. Meanwhile, Kramer robs George on the street for some German tourists.",Sitcom | USA | 1994 | PG,11:10PM - 11:40PM
2025-03-03,9Go!,Seinfeld,The Jimmy,"The guys play a game of basketball with ""the Jimmy"", a man who talks about himself in the third person. Jimmy sells odd shaped training shoes and George is an interested investor.",Sitcom | USA | 1994 | PG,11:40PM - 12:10AM
2025-03-03,9Life,Barnwood Builders,Yabba Dabba Double Pen,"Mark Bowe and his crew salvage antique barns and cabins, reusing the wood to create stunning modern homes. His crew are devoted to salvaging, and will stop at nothing to give old structures new life.",Reality/Real-Life | USA | 2024 | G,12:00AM - 1:00AM
2025-03-03,9Life,Zombie House Flipping,Tampa: Brookway,"A zombie in an upscale neighborhood appears welcoming from the outside, but years of water damage, black growth, and a battered roof, will really put Dolmar, Keisha and Amanda to the test.",Lifestyle | USA | 2024 | PG,1:00AM - 2:00AM
2025-03-03,9Life,Postcards,,"Livinia checks out NGV's latest exhibition, Yayoi Kusama. Madeline soaks up the last of the summer sunshine in Sorrento. And Lauren explores some seaside lunch spots in Williamstown.",Travel | Australia | 2025 | PG,2:00AM - 2:30AM
2025-03-03,9Life,Getaway,Scenic - Eclipse #2,"David Reyne tours southern Spain, ticking the towns of Malaga, Granada and Seville off his list.",Travel | Australia | 2019 | PG,2:30AM - 3:00AM
2025-03-03,9Life,Reno My Rental,Twin Troubles,"Carmeon works with Melanie and Henry, a fun-loving couple whose bedroom has been taken over by their twins. With a limited budget, she buys furnishings on sale and creates a space for children.",Lifestyle | USA | 2021 | G,3:00AM - 3:30AM
2025-03-03,9Life,Frozen in Time,The 1958 House,"Kristin and her husband Bryan had no idea that Kristin's grandparent's house was up for sale. When they came across the listing, they had to go for it.",Lifestyle | USA | 2020 | G,3:30AM - 4:00AM
2025-03-03,9Life,House Hunters International,"Moving for Maori Culture in Hamilton, New Zealand","Influenced by Maori culture, a Ph.D. from New Jersey and his chef husband relocate to New Zealand. But finding a home that suits both their needs is a challenge.",Lifestyle | USA | 2024 | G,4:00AM - 4:30AM
2025-03-03,9Life,House Hunters International,"A Long List of Firsts in Maastricht, the Netherlands","A young Canadian couple is ready to embrace adulthood in the Netherlands. They're facing a daunting list of firsts, and enduring their first disagreement may be a challenge.",Lifestyle | USA | 2024 | G,4:30AM - 5:00AM
2025-03-03,9Life,Fixer to Fabulous,Giving Family gets Sweet Upgrade,A couple who has made a positive impact in their community for many years is eager to complete their long-delayed dream house remodel.,Reality/Real-Life | USA | 2023 | G,5:00AM - 6:00AM
2025-03-03,9Life,Nate & Jeremiah Save My House,An Ailing Father,"Nicole's father is recovering from cancer treatments, but a flood has destroyed her kitchen and must be repaired before he can move in. The pressure is on for Nate and Jeremiah to fix this home.",Lifestyle | USA | 2020 | PG,6:00AM - 7:00AM
2025-03-03,9Life,House Hunters International,A One-Man Band in Chiang Rai,"A Canadian country singer looks to hang up his guitar and start a new career abroad in Chiang Rai, Thailand. He's looking for something that's fully-furnished and that will accommodate his dog.",Lifestyle | USA | 2023 | G,7:00AM - 7:30AM
2025-03-03,9Life,Fixer Upper,Historic Tudor-Style Home for a New Family,"Chip and Joanna take on a historical project for Courtney and Joey Scrivano, who are ready to upgrade from their modest loft to a house where they can raise their new baby.",Lifestyle | USA | 2017 | PG,7:30AM - 8:30AM
2025-03-03,9Life,No Demo Reno,Fresh Start,"A couple began renovations on their home when he suddenly passed away. Jenn is taking over to help her finish, bringing a traditional yet modern design that will keep his spirit alive while giving her a fresh start.",Reality/Real-Life | USA | 2023 | G,8:30AM - 9:30AM
2025-03-03,9Life,Unsellable Houses,Small House Save,"Recently divorced, Marty asks Leslie and Lyndsay to assist in selling his small home. Leslie and Lyndsay try to give functionality to every space, mixing boho style with a bit of Southwest flair.",Reality/Real-Life | USA | 2020 | G,9:30AM - 10:30AM
2025-03-03,9Life,Postcards,,"Livinia checks out NGV's latest exhibition, Yayoi Kusama. Madeline soaks up the last of the summer sunshine in Sorrento. And Lauren explores some seaside lunch spots in Williamstown.",Travel | Australia | 2025 | PG,10:30AM - 11:00AM
2025-03-03,9Life,House Hunters,Diving into Los Angeles,"Now that they can work from home, two young San Francisco professionals look to live large and move to Southern California.",Lifestyle | USA | 2022 | G,11:00AM - 11:30AM
2025-03-03,9Life,Getaway,Scenic - Eclipse #2,"David Reyne tours southern Spain, ticking the towns of Malaga, Granada and Seville off his list.",Travel | Australia | 2019 | PG,11:30AM - 12:00PM
2025-03-03,9Life,Country House Hunters: New Zealand,Palmerston North,"We meet newlyweds Nicola and Nick, first-home buyers looking for their dream country home.",Lifestyle | New Zealand | 2023 | PG,12:00PM - 12:30PM
2025-03-03,9Life,Country House Hunters: New Zealand,Whakatane,"We meet couple Phil and Sarah, looking for their dream country home in Whakatane, in the stunning Bay of Plenty region. Phil and Sarah are looking for a family home suitable to raise their two-year-old.",Lifestyle | New Zealand | 2023 | G,12:30PM - 1:00PM
2025-03-03,9Life,Nate & Jeremiah Save My House,An Ailing Father,"Nicole's father is recovering from cancer treatments, but a flood has destroyed her kitchen and must be repaired before he can move in. The pressure is on for Nate and Jeremiah to fix this home.",Lifestyle | USA | 2020 | PG,1:00PM - 2:00PM
2025-03-03,9Life,Fixer to Fabulous,Giving Family gets Sweet Upgrade,A couple who has made a positive impact in their community for many years is eager to complete their long-delayed dream house remodel.,Reality/Real-Life | USA | 2023 | G,2:00PM - 3:00PM
2025-03-03,9Life,The Block,Master Bedroom and Walk in Robe,"Two of the Today show's biggest stars and co-hosts, Karl Stefanovic and Georgie Gardner, visit. Norm and Jess get one step closer to building their secret weapon, provided they get approval.",Lifestyle | Australia | 2018 | PG,3:00PM - 4:00PM
2025-03-03,9Life,Reno My Rental,Arrested Development in South Main,Carmeon gets creative as she uses economical solutions to bring sophistication to two brothers' rooms.,Lifestyle | USA | 2021 | G,4:00PM - 4:30PM
2025-03-03,9Life,Frozen in Time,Stuck in the '60s,"Art collectors JC and Michael don't even know where to start in their 1961 home. What they do know is that they love to entertain, and their floor plan doesn't really accommodate that.",Lifestyle | USA | 2020 | G,4:30PM - 5:00PM
2025-03-03,9Life,Zombie House Flipping,Tampa: Brookway,"A zombie in an upscale neighborhood appears welcoming from the outside, but years of water damage, black growth, and a battered roof, will really put Dolmar, Keisha and Amanda to the test.",Lifestyle | USA | 2024 | PG,5:00PM - 6:00PM
2025-03-03,9Life,House Hunters International,"Life, Love and Podcasting in Chiang Mai",An aspiring podcaster is on track to fulfil a lifelong dream with a much-anticipated move to Thailand.,Lifestyle | USA | 2023 | G,6:00PM - 6:30PM
2025-03-03,9Life,House Hunters,A First Home for Miss Indiana,"After being crowned Miss Indiana, a single woman has her sights set on buying her first home. She's looking for an older home with character, but finding the perfect place proves tricky.",Lifestyle | USA | 2021 | G,6:30PM - 7:00PM
2025-03-03,9Life,House Hunters,Beaches and Barns in Florida,"A real estate agent guides her picky husband's search for their new home in Fort Lauderdale, Florida.",Lifestyle | USA | 2021 | G,7:00PM - 7:30PM
2025-03-03,9Life,House Hunters International,"Living Large in Eindhoven, Netherlands","A London woman gets her dream promotion and looks to move to Eindhoven. They're looking to live large, but with three kids and her husband's career, they have to temper expectations.",Lifestyle | USA | 2024 | G,7:30PM - 8:30PM
2025-03-03,9Life,Backed by the Bros,Bleeding Money,"Jonathan and Drew must choose between a rookie investor way in over his head, million-dollar flip, and a widow who's been sitting for years on prime real estate, all while racing to help a previous investor.",Reality/Real-Life | USA | 2024 | PG,8:30PM - 9:30PM
